User_ID,Transaction_Time,Amount,Transaction_Type,Location,Status,Is_Fraud
User_3498,2025-07-11 07:55:40.072455,2736.45,WITHDRAWAL,ONLINE,PENDING,NO
User_1821,2025-09-01 07:55:40.072460,541.92,WITHDRAWAL,ATM,FAILED,NO
User_3441,2025-08-30 07:55:40.072464,9422.54,WITHDRAWAL,ONLINE,COMPLETED,YES
User_2932,2026-02-07 07:55:40.072469,4005.85,WITHDRAWAL,BRANCH,FAILED,NO
User_1294,2025-12-21 07:55:40.072474,9972.72,DEPOSIT,ATM,PENDING,NO
User_3369,2026-01-28 07:55:40.072479,8063.71,WITHDRAWAL,BRANCH,PENDING,NO
User_957,2025-12-04 07:55:40.072484,6538.5,WITHDRAWAL,BRANCH,COMPLETED,NO
User_4146,2025-04-27 07:55:40.072493,4731.97,DEPOSIT,ONLINE,COMPLETED,NO
User_1922,2026-01-12 07:55:40.072498,4400.26,TRANSFER,ATM,FAILED,NO
User_3409,2025-03-12 07:55:40.072503,1287.71,TRANSFER,ONLINE,COMPLETED,NO
User_2702,2025-10-05 07:55:40.072508,3601.64,TRANSFER,ATM,PENDING,NO
User_133,2025-10-29 07:55:40.072513,2138.8,DEPOSIT,ONLINE,FAILED,NO
User_1965,2025-04-29 07:55:40.072517,4931.45,TRANSFER,ATM,PENDING,NO
User_2623,2025-11-04 07:55:40.072522,5621.47,DEPOSIT,ONLINE,FAILED,NO
User_4488,2025-05-24 07:55:40.072527,8854.01,WITHDRAWAL,BRANCH,PENDING,NO
User_3023,2025-03-22 07:55:40.072532,383.05,WITHDRAWAL,BRANCH,PENDING,NO
User_100,2025-03-07 07:55:40.072537,5881.04,TRANSFER,ATM,COMPLETED,NO
User_2399,2026-02-21 07:55:40.072542,2243.63,WITHDRAWAL,BRANCH,FAILED,NO
User_4343,2025-10-06 07:55:40.072547,7309.34,WITHDRAWAL,ATM,PENDING,NO
User_930,2026-02-06 07:55:40.072552,8020.81,TRANSFER,ATM,PENDING,NO
User_3087,2025-04-09 07:55:40.072557,5016.84,DEPOSIT,BRANCH,FAILED,NO
User_1497,2025-05-29 07:55:40.072562,6873.78,TRANSFER,ATM,PENDING,NO
User_3298,2025-06-23 07:55:40.072566,7659.02,WITHDRAWAL,ATM,COMPLETED,NO
User_4792,2025-06-13 07:55:40.072571,5908.62,WITHDRAWAL,ATM,COMPLETED,NO
User_194,2025-12-12 07:55:40.072577,6377.58,DEPOSIT,ATM,PENDING,NO
User_967,2025-12-07 07:55:40.072582,4647.55,DEPOSIT,BRANCH,PENDING,NO
User_4252,2025-08-23 07:55:40.072586,1727.01,TRANSFER,ATM,COMPLETED,NO
User_4343,2025-06-27 07:55:40.072591,939.61,DEPOSIT,ONLINE,COMPLETED,NO
User_2148,2025-03-08 07:55:40.072596,5302.25,WITHDRAWAL,ONLINE,FAILED,NO
User_4797,2026-01-02 07:55:40.072604,6849.3,WITHDRAWAL,ONLINE,FAILED,NO
User_2894,2025-11-01 07:55:40.072609,5054.59,WITHDRAWAL,BRANCH,FAILED,NO
User_4447,2025-09-29 07:55:40.072613,97.75,WITHDRAWAL,ONLINE,FAILED,NO
User_2028,2025-05-20 07:55:40.072618,5670.77,TRANSFER,ONLINE,PENDING,NO
User_3451,2025-05-20 07:55:40.072623,4253.46,TRANSFER,ONLINE,FAILED,NO
User_1698,2025-09-29 07:55:40.072628,4753.92,TRANSFER,BRANCH,PENDING,NO
User_33,2026-01-28 07:55:40.072633,1557.4,TRANSFER,ONLINE,PENDING,NO
User_3472,2025-06-05 07:55:40.072638,5540.58,WITHDRAWAL,ATM,FAILED,NO
User_2535,2025-09-21 07:55:40.072644,3084.02,DEPOSIT,ATM,FAILED,NO
User_4303,2025-09-09 07:55:40.072648,6084.48,DEPOSIT,BRANCH,PENDING,NO
User_3152,2025-05-31 07:55:40.072653,8818.98,DEPOSIT,ONLINE,COMPLETED,NO
User_1549,2025-12-15 07:55:40.072658,6984.54,TRANSFER,ONLINE,PENDING,NO
User_3922,2025-05-29 07:55:40.072663,5315.09,WITHDRAWAL,BRANCH,FAILED,NO
User_2786,2025-08-01 07:55:40.072668,9706.79,DEPOSIT,ONLINE,COMPLETED,YES
User_4718,2026-02-20 07:55:40.072675,8898.37,DEPOSIT,ONLINE,COMPLETED,NO
User_4065,2025-05-06 07:55:40.072681,1569.06,WITHDRAWAL,ATM,PENDING,NO
User_1637,2025-05-01 07:55:40.072685,5297.71,TRANSFER,ATM,FAILED,NO
User_2110,2025-07-10 07:55:40.072690,3226.38,TRANSFER,ATM,FAILED,NO
User_4269,2026-01-14 07:55:40.072695,5780.08,TRANSFER,ATM,PENDING,NO
User_2364,2025-08-30 07:55:40.072700,9784.3,DEPOSIT,ATM,FAILED,NO
User_4386,2025-05-20 07:55:40.072705,4924.07,TRANSFER,BRANCH,PENDING,NO
User_3010,2025-04-10 07:55:40.072710,2852.02,WITHDRAWAL,BRANCH,COMPLETED,NO
User_3806,2025-11-09 07:55:40.072715,9785.7,DEPOSIT,ATM,PENDING,NO
User_699,2025-03-27 07:55:40.072720,330.84,WITHDRAWAL,ONLINE,FAILED,NO
User_2304,2025-10-26 07:55:40.072725,5701.38,DEPOSIT,ATM,FAILED,NO
User_1785,2025-07-14 07:55:40.072730,242.1,WITHDRAWAL,ATM,FAILED,NO
User_1212,2025-04-30 07:55:40.072735,9329.93,WITHDRAWAL,ONLINE,FAILED,NO
User_4673,2025-10-16 07:55:40.072740,7273.11,TRANSFER,ONLINE,COMPLETED,NO
User_1084,2025-07-04 07:55:40.072745,1940.27,TRANSFER,ATM,FAILED,NO
User_126,2025-08-12 07:55:40.072750,8932.21,WITHDRAWAL,ATM,PENDING,NO
User_1821,2026-01-14 07:55:40.072755,5945.7,WITHDRAWAL,ONLINE,PENDING,NO
User_2184,2026-01-14 07:55:40.072760,5046.16,DEPOSIT,ONLINE,COMPLETED,NO
User_2763,2025-11-01 07:55:40.072767,2171.18,WITHDRAWAL,ATM,PENDING,NO
User_2984,2025-09-22 07:55:40.072772,991.88,DEPOSIT,ONLINE,FAILED,NO
User_2678,2025-12-23 07:55:40.072777,93.09,DEPOSIT,ATM,PENDING,NO
User_3970,2025-10-20 07:55:40.072782,1286.98,DEPOSIT,ATM,COMPLETED,NO
User_2417,2025-09-12 07:55:40.072787,3026.49,DEPOSIT,BRANCH,COMPLETED,NO
User_4505,2025-08-01 07:55:40.072792,3383.27,TRANSFER,BRANCH,COMPLETED,NO
User_4509,2025-08-17 07:55:40.072797,1562.47,TRANSFER,ATM,COMPLETED,NO
User_574,2025-05-28 07:55:40.072802,1786.64,WITHDRAWAL,ATM,COMPLETED,NO
User_4454,2025-07-19 07:55:40.072807,8961.49,DEPOSIT,ONLINE,PENDING,NO
User_1232,2025-09-01 07:55:40.072811,8192.6,DEPOSIT,ATM,FAILED,NO
User_61,2025-09-09 07:55:40.072816,1939.14,TRANSFER,ONLINE,FAILED,NO
User_1221,2026-01-23 07:55:40.072821,2113.09,DEPOSIT,ATM,FAILED,NO
User_2074,2025-04-30 07:55:40.072826,1546.4,TRANSFER,ONLINE,COMPLETED,NO
User_2351,2025-08-17 07:55:40.072831,3753.31,DEPOSIT,ONLINE,COMPLETED,NO
User_1392,2025-04-22 07:55:40.072836,155.5,TRANSFER,ONLINE,FAILED,NO
User_2401,2025-10-06 07:55:40.072841,6118.02,DEPOSIT,BRANCH,PENDING,NO
User_3350,2025-06-08 07:55:40.072846,3752.02,WITHDRAWAL,ATM,FAILED,NO
User_2763,2025-05-25 07:55:40.072851,1396.92,TRANSFER,BRANCH,FAILED,NO
User_2793,2025-06-12 07:55:40.072855,9402.82,TRANSFER,ATM,PENDING,NO
User_433,2025-04-28 07:55:40.072860,3159.62,WITHDRAWAL,ATM,FAILED,NO
User_358,2025-10-14 07:55:40.072865,6880.05,TRANSFER,ONLINE,COMPLETED,NO
User_343,2026-02-12 07:55:40.072870,697.48,DEPOSIT,ONLINE,PENDING,NO
User_3006,2025-11-02 07:55:40.072875,4601.37,DEPOSIT,BRANCH,COMPLETED,NO
User_2766,2025-03-07 07:55:40.072880,4279.56,DEPOSIT,BRANCH,PENDING,NO
User_2543,2025-08-08 07:55:40.072885,5962.84,TRANSFER,BRANCH,COMPLETED,NO
User_4385,2025-07-10 07:55:40.072890,7949.34,DEPOSIT,ONLINE,PENDING,NO
User_4059,2025-04-22 07:55:40.072894,9706.08,WITHDRAWAL,ATM,FAILED,NO
User_1480,2026-01-01 07:55:40.072899,511.93,DEPOSIT,ONLINE,FAILED,NO
User_2356,2025-05-09 07:55:40.072904,7073.36,DEPOSIT,BRANCH,COMPLETED,NO
User_3591,2025-11-19 07:55:40.072909,4749.61,DEPOSIT,ATM,COMPLETED,NO
User_4262,2025-08-24 07:55:40.072914,7784.3,TRANSFER,ATM,PENDING,NO
User_2575,2025-10-02 07:55:40.072919,2611.8,DEPOSIT,ATM,COMPLETED,NO
User_2122,2025-09-08 07:55:40.072926,2335.4,WITHDRAWAL,BRANCH,PENDING,NO
User_1013,2025-05-18 07:55:40.072932,3335.21,WITHDRAWAL,BRANCH,FAILED,NO
User_3843,2025-09-15 07:55:40.072936,4573.06,DEPOSIT,ATM,PENDING,NO
User_4945,2025-06-03 07:55:40.072941,3494.11,TRANSFER,ONLINE,PENDING,NO
User_1608,2025-06-08 07:55:40.072946,4651.97,DEPOSIT,ONLINE,FAILED,NO
User_831,2025-06-26 07:55:40.072951,6572.23,DEPOSIT,BRANCH,PENDING,NO
User_4086,2025-05-01 07:55:40.072956,4449.91,DEPOSIT,ATM,COMPLETED,NO
User_4347,2025-12-22 07:55:40.072961,4986.22,TRANSFER,ATM,COMPLETED,NO
User_4200,2025-05-29 07:55:40.072966,1882.06,WITHDRAWAL,ATM,COMPLETED,NO
User_4049,2025-08-24 07:55:40.072971,8770.01,WITHDRAWAL,ONLINE,COMPLETED,NO
User_4512,2025-12-14 07:55:40.072975,487.59,TRANSFER,ATM,PENDING,NO
User_4642,2025-06-09 07:55:40.072981,1202.3,DEPOSIT,ONLINE,PENDING,NO
User_4031,2026-01-02 07:55:40.072986,9480.85,WITHDRAWAL,ATM,COMPLETED,NO
User_1314,2025-12-08 07:55:40.072991,1839.82,DEPOSIT,ONLINE,COMPLETED,NO
User_3815,2025-08-18 07:55:40.072996,5504.93,TRANSFER,ATM,PENDING,NO
User_1029,2025-05-17 07:55:40.073000,33.35,DEPOSIT,BRANCH,PENDING,NO
User_2050,2025-07-21 07:55:40.073005,2312.21,WITHDRAWAL,ONLINE,PENDING,NO
User_2519,2025-11-03 07:55:40.073010,8387.61,DEPOSIT,BRANCH,FAILED,NO
User_4774,2025-10-11 07:55:40.073015,746.97,WITHDRAWAL,ATM,PENDING,NO
User_3715,2025-04-21 07:55:40.073020,5227.74,DEPOSIT,ATM,PENDING,NO
User_3471,2025-03-25 07:55:40.073025,1990.73,WITHDRAWAL,ATM,COMPLETED,NO
User_2058,2025-05-30 07:55:40.073029,6639.39,DEPOSIT,BRANCH,FAILED,NO
User_4669,2025-04-17 07:55:40.073035,5866.36,TRANSFER,ATM,COMPLETED,NO
User_2233,2025-03-29 07:55:40.073040,7754.54,DEPOSIT,ONLINE,PENDING,NO
User_3327,2025-11-07 07:55:40.073045,9569.0,WITHDRAWAL,ATM,PENDING,NO
User_650,2025-05-12 07:55:40.073050,1836.97,DEPOSIT,ONLINE,PENDING,NO
User_4906,2025-05-25 07:55:40.073055,9972.72,TRANSFER,ONLINE,PENDING,NO
User_3461,2026-02-16 07:55:40.073060,2872.78,WITHDRAWAL,BRANCH,COMPLETED,NO
User_2300,2026-01-07 07:55:40.073065,2970.94,DEPOSIT,ATM,PENDING,NO
User_4617,2025-08-18 07:55:40.073069,7419.6,TRANSFER,ATM,FAILED,NO
User_399,2025-11-24 07:55:40.073074,7351.61,WITHDRAWAL,ONLINE,PENDING,NO
User_2975,2025-06-11 07:55:40.073079,2922.49,WITHDRAWAL,ONLINE,COMPLETED,NO
User_4400,2025-09-20 07:55:40.073087,8408.37,WITHDRAWAL,BRANCH,COMPLETED,NO
User_3266,2026-01-26 07:55:40.073092,3116.98,TRANSFER,ATM,PENDING,NO
User_2403,2025-12-11 07:55:40.073097,3777.54,TRANSFER,ONLINE,FAILED,NO
User_4505,2025-11-26 07:55:40.073104,6726.89,WITHDRAWAL,BRANCH,PENDING,NO
User_2170,2025-11-06 07:55:40.073109,4365.33,WITHDRAWAL,ONLINE,FAILED,NO
User_406,2025-12-15 07:55:40.073114,9889.73,TRANSFER,ONLINE,COMPLETED,YES
User_186,2025-09-02 07:55:40.073119,5643.82,TRANSFER,BRANCH,FAILED,NO
User_39,2025-08-01 07:55:40.073124,4390.1,WITHDRAWAL,ONLINE,PENDING,NO
User_140,2025-04-10 07:55:40.073129,5574.37,WITHDRAWAL,BRANCH,PENDING,NO
User_2269,2025-10-17 07:55:40.073136,4149.44,WITHDRAWAL,ATM,COMPLETED,NO
User_4885,2025-12-23 07:55:40.073142,3347.29,DEPOSIT,BRANCH,COMPLETED,NO
User_1011,2026-02-23 07:55:40.073146,4000.12,WITHDRAWAL,ATM,FAILED,NO
User_4505,2025-05-17 07:55:40.073151,6059.71,TRANSFER,ATM,PENDING,NO
User_3317,2025-09-28 07:55:40.073156,9187.89,DEPOSIT,ATM,FAILED,NO
User_2982,2025-12-13 07:55:40.073161,6078.22,WITHDRAWAL,ATM,COMPLETED,NO
User_4725,2025-03-21 07:55:40.073166,9897.52,WITHDRAWAL,BRANCH,COMPLETED,NO
User_855,2025-07-16 07:55:40.073171,4302.34,WITHDRAWAL,BRANCH,FAILED,NO
User_248,2025-04-26 07:55:40.073176,4889.19,TRANSFER,BRANCH,FAILED,NO
User_1747,2025-03-30 07:55:40.073181,8244.41,TRANSFER,ONLINE,COMPLETED,NO
User_1415,2026-02-10 07:55:40.073186,7239.86,WITHDRAWAL,ATM,PENDING,NO
User_488,2025-03-17 07:55:40.073190,9812.31,WITHDRAWAL,BRANCH,PENDING,NO
User_1105,2025-09-29 07:55:40.073195,3187.56,TRANSFER,BRANCH,PENDING,NO
User_2348,2025-07-16 07:55:40.073200,3832.39,TRANSFER,BRANCH,PENDING,NO
User_3717,2025-10-14 07:55:40.073205,9420.86,TRANSFER,ONLINE,PENDING,NO
User_1993,2025-09-08 07:55:40.073210,5272.16,WITHDRAWAL,ATM,COMPLETED,NO
User_4886,2025-04-27 07:55:40.073215,8901.23,DEPOSIT,BRANCH,FAILED,NO
User_620,2025-12-27 07:55:40.073220,416.82,DEPOSIT,ONLINE,COMPLETED,NO
User_1812,2025-03-11 07:55:40.073225,6232.07,WITHDRAWAL,ONLINE,COMPLETED,NO
User_3126,2025-12-03 07:55:40.073230,6065.94,TRANSFER,ONLINE,COMPLETED,NO
User_2033,2025-10-03 07:55:40.073235,7646.23,DEPOSIT,BRANCH,COMPLETED,NO
User_3991,2026-01-18 07:55:40.073240,5332.73,TRANSFER,ONLINE,COMPLETED,NO
User_4098,2025-12-27 07:55:40.073244,9012.08,TRANSFER,ATM,COMPLETED,NO
User_4862,2025-04-19 07:55:40.073252,6098.89,WITHDRAWAL,ONLINE,PENDING,NO
User_3692,2025-07-05 07:55:40.073257,7259.72,DEPOSIT,ONLINE,FAILED,NO
User_4032,2025-05-11 07:55:40.073262,5723.86,TRANSFER,ONLINE,FAILED,NO
User_1927,2025-05-21 07:55:40.073267,1494.21,TRANSFER,ATM,FAILED,NO
User_4931,2026-01-24 07:55:40.073272,3730.87,WITHDRAWAL,ATM,FAILED,NO
User_2940,2025-09-24 07:55:40.073276,5433.46,TRANSFER,ONLINE,FAILED,NO
User_4836,2025-04-08 07:55:40.073281,6174.82,WITHDRAWAL,ONLINE,COMPLETED,NO
User_253,2025-05-16 07:55:40.073286,3341.25,DEPOSIT,ONLINE,COMPLETED,NO
User_896,2025-07-28 07:55:40.073291,3764.38,TRANSFER,BRANCH,COMPLETED,NO
User_4334,2025-09-19 07:55:40.073296,5644.69,WITHDRAWAL,BRANCH,COMPLETED,NO
User_1048,2025-10-02 07:55:40.073301,9559.3,WITHDRAWAL,ATM,PENDING,NO
User_2921,2025-12-08 07:55:40.073306,6735.89,DEPOSIT,ATM,COMPLETED,NO
User_2776,2025-11-01 07:55:40.073311,7904.27,DEPOSIT,ONLINE,COMPLETED,NO
User_1381,2025-12-12 07:55:40.073316,3361.08,DEPOSIT,ONLINE,PENDING,NO
User_4861,2025-12-05 07:55:40.073321,2935.11,WITHDRAWAL,BRANCH,COMPLETED,NO
User_111,2025-04-18 07:55:40.073326,5493.18,DEPOSIT,BRANCH,COMPLETED,NO
User_1952,2025-12-21 07:55:40.073331,9778.44,DEPOSIT,ATM,COMPLETED,NO
User_1463,2025-03-07 07:55:40.073336,1970.96,TRANSFER,BRANCH,PENDING,NO
User_4909,2025-10-13 07:55:40.073341,9014.05,TRANSFER,ONLINE,FAILED,NO
User_4509,2026-01-06 07:55:40.073345,6369.53,TRANSFER,ATM,PENDING,NO
User_754,2025-11-29 07:55:40.073350,3320.42,DEPOSIT,ATM,FAILED,NO
User_2023,2025-10-14 07:55:40.073355,5686.92,DEPOSIT,ATM,PENDING,NO
User_2216,2025-06-24 07:55:40.073360,5065.05,DEPOSIT,BRANCH,FAILED,NO
User_1520,2026-02-09 07:55:40.073365,1955.28,DEPOSIT,BRANCH,PENDING,NO
User_120,2025-08-22 07:55:40.073369,4098.82,DEPOSIT,BRANCH,COMPLETED,NO
User_579,2025-08-11 07:55:40.073374,6308.82,WITHDRAWAL,ATM,COMPLETED,NO
User_2615,2025-11-08 07:55:40.073379,8223.7,DEPOSIT,ATM,PENDING,NO
User_4322,2026-02-13 07:55:40.073384,8151.34,WITHDRAWAL,ONLINE,FAILED,NO
User_3697,2025-09-20 07:55:40.073389,8807.55,TRANSFER,ONLINE,FAILED,NO
User_3123,2025-12-24 07:55:40.073394,9241.3,DEPOSIT,ATM,PENDING,NO
User_351,2025-06-14 07:55:40.073398,1359.56,TRANSFER,BRANCH,COMPLETED,NO
User_1763,2025-05-27 07:55:40.073403,4204.9,WITHDRAWAL,BRANCH,COMPLETED,NO
User_2975,2025-11-03 07:55:40.073411,4607.39,WITHDRAWAL,BRANCH,PENDING,NO
User_1023,2025-04-06 07:55:40.073416,3924.21,DEPOSIT,ATM,PENDING,NO
User_4729,2026-02-27 07:55:40.073421,3748.37,WITHDRAWAL,ONLINE,COMPLETED,NO
User_2732,2025-09-07 07:55:40.073426,4516.09,WITHDRAWAL,BRANCH,COMPLETED,NO
User_2416,2025-05-28 07:55:40.073430,4793.39,DEPOSIT,ONLINE,COMPLETED,NO
User_4714,2025-10-12 07:55:40.073435,4539.44,WITHDRAWAL,BRANCH,PENDING,NO
User_1558,2025-10-16 07:55:40.073440,2025.44,WITHDRAWAL,ONLINE,PENDING,NO
User_150,2025-03-25 07:55:40.073445,4252.28,TRANSFER,BRANCH,PENDING,NO
User_136,2025-09-06 07:55:40.073450,3724.2,DEPOSIT,ATM,PENDING,NO
User_7,2025-12-17 07:55:40.073455,7251.27,WITHDRAWAL,ATM,FAILED,NO
User_2336,2025-08-31 07:55:40.073460,6316.23,WITHDRAWAL,ONLINE,COMPLETED,NO
User_3820,2025-09-20 07:55:40.073465,2167.61,WITHDRAWAL,ATM,PENDING,NO
User_4877,2026-02-20 07:55:40.073469,1754.43,WITHDRAWAL,ONLINE,FAILED,NO
User_4246,2026-02-09 07:55:40.073474,9577.42,WITHDRAWAL,BRANCH,FAILED,NO
User_2699,2025-04-08 07:55:40.073479,8139.59,TRANSFER,ATM,FAILED,NO
User_4320,2025-03-01 07:55:40.073484,133.22,WITHDRAWAL,ATM,COMPLETED,NO
User_4078,2025-08-06 07:55:40.073489,5151.79,DEPOSIT,ATM,FAILED,NO
User_2807,2025-10-21 07:55:40.073493,4210.04,WITHDRAWAL,ONLINE,FAILED,NO
User_4806,2025-11-30 07:55:40.073498,7495.25,TRANSFER,ATM,FAILED,NO
User_2847,2025-05-15 07:55:40.073503,3966.12,DEPOSIT,BRANCH,COMPLETED,NO
User_4819,2026-01-09 07:55:40.073508,197.36,DEPOSIT,ONLINE,FAILED,NO
User_3797,2025-11-05 07:55:40.073513,2243.03,WITHDRAWAL,ONLINE,COMPLETED,NO
User_1627,2025-03-09 07:55:40.073518,9085.83,DEPOSIT,ONLINE,COMPLETED,YES
User_278,2025-04-16 07:55:40.073523,930.4,DEPOSIT,ONLINE,FAILED,NO
User_4535,2025-05-30 07:55:40.073531,7234.27,DEPOSIT,ATM,FAILED,NO
User_945,2025-06-09 07:55:40.073536,1150.99,TRANSFER,ATM,COMPLETED,NO
User_4786,2025-08-05 07:55:40.073541,1697.73,DEPOSIT,ATM,PENDING,NO
User_434,2025-04-24 07:55:40.073546,5371.02,TRANSFER,ONLINE,COMPLETED,NO
User_1807,2026-01-07 07:55:40.073551,3298.44,DEPOSIT,ONLINE,PENDING,NO
User_1384,2025-10-16 07:55:40.073555,7153.36,TRANSFER,ONLINE,FAILED,NO
User_3335,2025-08-28 07:55:40.073560,3179.24,WITHDRAWAL,ATM,PENDING,NO
User_2250,2025-09-28 07:55:40.073565,4128.19,TRANSFER,BRANCH,PENDING,NO
User_1011,2025-06-20 07:55:40.073574,3928.73,DEPOSIT,ONLINE,COMPLETED,NO
User_1493,2025-05-28 07:55:40.073579,8330.8,WITHDRAWAL,ATM,COMPLETED,NO
User_3980,2025-07-16 07:55:40.073584,8597.52,DEPOSIT,BRANCH,FAILED,NO
User_112,2025-09-01 07:55:40.073589,919.94,WITHDRAWAL,BRANCH,PENDING,NO
User_4954,2025-10-11 07:55:40.073594,1855.42,TRANSFER,ONLINE,PENDING,NO
User_3329,2025-10-16 07:55:40.073599,4413.69,TRANSFER,ONLINE,FAILED,NO
User_3950,2025-05-30 07:55:40.073603,4658.92,WITHDRAWAL,BRANCH,PENDING,NO
User_777,2025-05-25 07:55:40.073608,5925.86,WITHDRAWAL,ATM,PENDING,NO
User_3488,2025-03-29 07:55:40.073613,9613.3,DEPOSIT,ATM,PENDING,NO
User_665,2025-09-28 07:55:40.073618,9244.15,WITHDRAWAL,ATM,COMPLETED,NO
User_3987,2025-07-14 07:55:40.073623,5574.25,TRANSFER,BRANCH,COMPLETED,NO
User_4725,2025-04-10 07:55:40.073628,1968.77,TRANSFER,ONLINE,FAILED,NO
User_1387,2026-01-31 07:55:40.073633,6876.02,TRANSFER,ONLINE,COMPLETED,NO
User_3732,2025-11-09 07:55:40.073638,9701.79,DEPOSIT,BRANCH,FAILED,NO
User_4901,2025-05-01 07:55:40.073643,9065.6,DEPOSIT,ONLINE,PENDING,NO
User_4695,2025-08-13 07:55:40.073648,3423.73,TRANSFER,ONLINE,PENDING,NO
User_3107,2026-02-26 07:55:40.073653,3754.81,DEPOSIT,ONLINE,PENDING,NO
User_3085,2026-02-16 07:55:40.073657,4163.62,TRANSFER,ONLINE,FAILED,NO
User_3184,2025-08-05 07:55:40.073662,5735.43,TRANSFER,ONLINE,FAILED,NO
User_4814,2025-08-08 07:55:40.073668,8292.88,WITHDRAWAL,BRANCH,FAILED,NO
User_3164,2025-07-17 07:55:40.073673,6556.55,DEPOSIT,ONLINE,PENDING,NO
User_4384,2025-04-11 07:55:40.073678,9703.37,TRANSFER,ONLINE,PENDING,NO
User_2764,2025-04-02 07:55:40.073683,1839.96,WITHDRAWAL,ONLINE,FAILED,NO
User_1138,2026-02-08 07:55:40.073688,5907.6,WITHDRAWAL,ATM,PENDING,NO
User_1620,2025-05-05 07:55:40.073692,6320.41,TRANSFER,ONLINE,COMPLETED,NO
User_1724,2025-10-10 07:55:40.073697,795.0,DEPOSIT,ATM,PENDING,NO
User_4439,2025-12-20 07:55:40.073709,2230.62,DEPOSIT,ONLINE,PENDING,NO
User_3762,2026-02-17 07:55:40.073714,8426.1,DEPOSIT,ONLINE,PENDING,NO
User_2905,2025-06-04 07:55:40.073719,7870.73,TRANSFER,ONLINE,COMPLETED,NO
User_2318,2025-12-06 07:55:40.073724,6141.95,TRANSFER,ATM,FAILED,NO
User_372,2025-11-04 07:55:40.073729,2828.31,DEPOSIT,BRANCH,FAILED,NO
User_2531,2025-09-11 07:55:40.073738,6864.2,DEPOSIT,ONLINE,FAILED,NO
User_3231,2025-04-23 07:55:40.073743,8005.15,DEPOSIT,BRANCH,COMPLETED,NO
User_943,2025-04-13 07:55:40.073748,7082.8,WITHDRAWAL,BRANCH,COMPLETED,NO
User_3461,2026-02-10 07:55:40.073753,2012.53,DEPOSIT,BRANCH,COMPLETED,NO
User_911,2026-02-21 07:55:40.073758,4401.62,TRANSFER,ATM,FAILED,NO
User_4661,2025-12-22 07:55:40.073763,1910.88,TRANSFER,ATM,FAILED,NO
User_2349,2025-10-24 07:55:40.073768,8561.97,DEPOSIT,ATM,FAILED,NO
User_3582,2025-11-27 07:55:40.073773,9771.01,WITHDRAWAL,ONLINE,PENDING,NO
User_4644,2025-06-29 07:55:40.073778,7942.88,WITHDRAWAL,ONLINE,FAILED,NO
User_3070,2025-06-06 07:55:40.073782,2539.49,WITHDRAWAL,ATM,PENDING,NO
User_2493,2025-08-15 07:55:40.073791,9972.66,DEPOSIT,BRANCH,FAILED,NO
User_1528,2025-09-26 07:55:40.073796,8884.02,DEPOSIT,ATM,FAILED,NO
User_729,2025-10-05 07:55:40.073801,8392.56,WITHDRAWAL,ATM,FAILED,NO
User_1337,2025-03-15 07:55:40.073806,8690.11,WITHDRAWAL,ONLINE,FAILED,NO
User_4125,2025-12-26 07:55:40.073811,9560.27,DEPOSIT,ATM,FAILED,NO
User_555,2025-03-25 07:55:40.073816,7953.96,TRANSFER,BRANCH,COMPLETED,NO
User_372,2025-10-30 07:55:40.073821,837.69,WITHDRAWAL,ATM,PENDING,NO
User_2877,2025-04-07 07:55:40.073825,5933.19,TRANSFER,ONLINE,FAILED,NO
User_4376,2025-09-18 07:55:40.073830,8695.25,TRANSFER,ATM,COMPLETED,NO
User_3042,2025-10-13 07:55:40.073835,9773.79,DEPOSIT,ATM,FAILED,NO
User_3878,2025-04-03 07:55:40.073840,8432.28,WITHDRAWAL,ONLINE,FAILED,NO
User_237,2025-07-19 07:55:40.073845,1594.21,DEPOSIT,BRANCH,PENDING,NO
User_2610,2025-06-29 07:55:40.073850,3407.42,DEPOSIT,BRANCH,PENDING,NO
User_268,2025-03-02 07:55:40.073854,4966.9,WITHDRAWAL,BRANCH,COMPLETED,NO
User_1097,2025-08-26 07:55:40.073860,8538.7,DEPOSIT,ONLINE,COMPLETED,NO
User_1096,2025-11-21 07:55:40.073865,6590.19,WITHDRAWAL,ATM,COMPLETED,NO
User_3441,2025-11-10 07:55:40.073869,66.66,TRANSFER,ONLINE,FAILED,NO
User_3726,2026-02-13 07:55:40.073874,3780.08,TRANSFER,ONLINE,PENDING,NO
User_3744,2025-11-19 07:55:40.073879,6080.7,WITHDRAWAL,BRANCH,FAILED,NO
User_3255,2025-03-18 07:55:40.073999,4608.22,DEPOSIT,ATM,COMPLETED,NO
User_4158,2025-08-09 07:55:40.074005,5826.93,TRANSFER,BRANCH,FAILED,NO
User_2127,2025-12-14 07:55:40.074009,7059.96,TRANSFER,BRANCH,FAILED,NO
User_3344,2025-07-28 07:55:40.074017,5846.27,TRANSFER,BRANCH,COMPLETED,NO
User_483,2026-02-03 07:55:40.074022,1305.75,TRANSFER,ATM,FAILED,NO
User_311,2026-01-30 07:55:40.074027,6811.26,TRANSFER,ATM,PENDING,NO
User_4402,2025-07-22 07:55:40.074032,7024.81,WITHDRAWAL,ATM,FAILED,NO
User_1994,2025-05-20 07:55:40.074037,6490.08,DEPOSIT,BRANCH,FAILED,NO
User_678,2025-10-27 07:55:40.074042,6660.25,TRANSFER,ONLINE,COMPLETED,NO
