User_ID,Transaction_Time,Amount,Transaction_Type,Location,Status,risk_score,risk_level,flag_high_amount,flag_very_high_amount,flag_night,flag_online_high,flag_anomaly,flag_high_freq,Is_Fraud
User_2271,2025-09-16 07:55:40.129714,9527.56,WITHDRAWAL,ATM,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_2146,2025-03-14 07:55:40.129756,9583.98,DEPOSIT,BRANCH,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_1651,2025-08-11 07:55:40.129795,9636.16,DEPOSIT,ATM,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_2944,2025-10-04 07:55:40.129977,9710.74,DEPOSIT,BRANCH,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_2233,2025-11-22 07:55:40.009522,9656.95,DEPOSIT,BRANCH,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_2666,2025-03-22 07:55:40.088071,9674.57,DEPOSIT,ATM,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_2447,2025-07-24 07:55:40.071266,9845.48,WITHDRAWAL,ATM,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_1968,2025-03-12 07:55:40.071276,9691.39,WITHDRAWAL,ATM,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_3299,2025-09-02 07:55:40.071402,9989.98,TRANSFER,ATM,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_686,2025-03-13 07:55:40.009937,9675.34,TRANSFER,ATM,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_397,2025-08-22 07:55:40.010000,9680.26,WITHDRAWAL,ATM,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_3968,2026-01-25 07:55:40.130318,9856.56,DEPOSIT,ATM,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_2820,2025-05-28 07:55:40.130704,9845.34,WITHDRAWAL,BRANCH,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_3056,2025-12-20 07:55:40.131194,9634.06,WITHDRAWAL,BRANCH,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_1540,2025-08-13 07:55:40.008396,9704.71,WITHDRAWAL,BRANCH,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_2584,2025-12-22 07:55:40.008544,9665.42,TRANSFER,BRANCH,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_3294,2025-10-04 07:55:40.071445,9850.82,WITHDRAWAL,ATM,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_2961,2026-02-03 07:55:40.071574,9775.79,WITHDRAWAL,BRANCH,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_3766,2025-03-23 07:55:40.071612,9900.79,DEPOSIT,BRANCH,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_1038,2025-08-27 07:55:40.071841,9630.62,DEPOSIT,BRANCH,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_1285,2025-06-13 07:55:40.088203,9842.65,TRANSFER,ATM,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_3274,2025-12-31 07:55:40.008732,9573.33,WITHDRAWAL,BRANCH,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_409,2025-11-02 07:55:40.008828,9925.22,DEPOSIT,BRANCH,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_3814,2025-12-17 07:55:40.008921,9768.57,TRANSFER,ATM,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_2729,2025-07-12 07:55:40.008953,9625.9,TRANSFER,BRANCH,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_4085,2025-08-17 07:55:40.009007,9773.58,WITHDRAWAL,ATM,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_4071,2026-02-14 07:55:40.009012,9932.65,DEPOSIT,BRANCH,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_1297,2025-11-04 07:55:40.132010,9596.51,DEPOSIT,ATM,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_1991,2025-11-05 07:55:40.132094,9864.06,TRANSFER,ATM,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_1196,2025-10-31 07:55:40.132143,9710.33,DEPOSIT,ATM,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_649,2026-01-17 07:55:40.007461,9549.7,DEPOSIT,BRANCH,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_1084,2026-01-27 07:55:40.007471,9896.4,WITHDRAWAL,BRANCH,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_2364,2025-08-30 07:55:40.072700,9784.3,DEPOSIT,ATM,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_1643,2025-11-29 07:55:40.087373,9866.09,TRANSFER,BRANCH,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_3617,2025-04-17 07:55:40.087712,9873.67,WITHDRAWAL,BRANCH,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_3478,2026-01-07 07:55:40.087769,9587.94,TRANSFER,ATM,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_1175,2025-12-04 07:55:40.087975,9797.82,WITHDRAWAL,BRANCH,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_1479,2025-06-24 07:55:40.086727,9785.17,WITHDRAWAL,BRANCH,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_2950,2025-07-19 07:55:40.086810,9525.72,WITHDRAWAL,BRANCH,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_2244,2025-09-14 07:55:40.086903,9617.93,TRANSFER,ATM,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_1466,2025-04-25 07:55:40.086926,9524.13,WITHDRAWAL,ATM,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_2633,2025-08-28 07:55:40.087103,9704.16,DEPOSIT,BRANCH,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_3806,2025-11-09 07:55:40.072715,9785.7,DEPOSIT,ATM,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_4059,2025-04-22 07:55:40.072894,9706.08,WITHDRAWAL,ATM,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_3327,2025-11-07 07:55:40.073045,9569.0,WITHDRAWAL,ATM,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_4725,2025-03-21 07:55:40.073166,9897.52,WITHDRAWAL,BRANCH,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_488,2025-03-17 07:55:40.073190,9812.31,WITHDRAWAL,BRANCH,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_1048,2025-10-02 07:55:40.073301,9559.3,WITHDRAWAL,ATM,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_1952,2025-12-21 07:55:40.073331,9778.44,DEPOSIT,ATM,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_764,2025-07-19 07:55:40.071870,9718.97,WITHDRAWAL,BRANCH,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_3803,2025-09-13 07:55:40.072018,9978.32,DEPOSIT,ATM,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_3447,2025-04-13 07:55:40.072077,9975.42,WITHDRAWAL,ATM,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_1294,2025-12-21 07:55:40.072474,9972.72,DEPOSIT,ATM,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_3488,2025-03-29 07:55:40.073613,9613.3,DEPOSIT,ATM,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_3732,2025-11-09 07:55:40.073638,9701.79,DEPOSIT,BRANCH,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_2866,2025-04-17 07:55:40.007988,9694.65,WITHDRAWAL,BRANCH,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_1151,2025-10-27 07:55:40.008213,9504.97,DEPOSIT,ATM,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_1757,2025-12-22 07:55:40.132642,9923.95,TRANSFER,ATM,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_4475,2025-06-27 07:55:40.132986,9862.38,DEPOSIT,BRANCH,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_675,2025-09-23 07:55:40.006803,9642.04,TRANSFER,ATM,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_4348,2025-07-16 07:55:40.006832,9799.43,WITHDRAWAL,ATM,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_3768,2025-11-28 07:55:40.006872,9916.47,DEPOSIT,BRANCH,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_2493,2025-08-15 07:55:40.073791,9972.66,DEPOSIT,BRANCH,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_4125,2025-12-26 07:55:40.073811,9560.27,DEPOSIT,ATM,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_3042,2025-10-13 07:55:40.073835,9773.79,DEPOSIT,ATM,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_3871,2025-09-03 07:55:40.074061,9761.54,DEPOSIT,BRANCH,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_3950,2025-02-28 07:55:40.086425,9819.24,TRANSFER,BRANCH,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_2228,2025-04-01 07:55:40.086508,9993.52,WITHDRAWAL,BRANCH,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_3510,2025-03-31 07:55:40.086572,9985.31,WITHDRAWAL,BRANCH,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_1497,2025-08-29 07:55:40.007021,9621.05,WITHDRAWAL,ATM,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_1556,2025-10-02 07:55:40.133638,9968.44,TRANSFER,BRANCH,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_1378,2025-04-16 07:55:40.133916,9975.19,TRANSFER,BRANCH,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_1775,2025-09-03 07:55:40.134062,9709.88,DEPOSIT,ATM,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_1574,2025-03-18 07:55:40.134120,9914.65,DEPOSIT,ATM,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_2531,2025-09-30 07:55:40.134241,9789.63,TRANSFER,BRANCH,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_3472,2025-12-26 07:55:40.085519,9872.49,WITHDRAWAL,BRANCH,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_3621,2025-06-17 07:55:40.085612,9703.08,DEPOSIT,ATM,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_1741,2025-04-29 07:55:40.085780,9876.95,DEPOSIT,BRANCH,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_3431,2025-09-02 07:55:40.085844,9949.4,TRANSFER,BRANCH,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_1001,2026-02-06 07:55:40.085898,9502.5,WITHDRAWAL,ATM,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_2961,2025-06-02 07:55:40.086009,9621.33,WITHDRAWAL,ATM,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_1811,2025-06-15 07:55:40.086019,9692.05,TRANSFER,BRANCH,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_1943,2025-11-08 07:55:40.086044,9549.87,TRANSFER,BRANCH,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_442,2025-10-08 07:55:40.086178,9512.66,WITHDRAWAL,BRANCH,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_4246,2026-02-09 07:55:40.073474,9577.42,WITHDRAWAL,BRANCH,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_4847,2025-10-13 07:55:40.084684,9851.47,WITHDRAWAL,BRANCH,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_1612,2025-09-12 07:55:40.084782,9543.77,DEPOSIT,BRANCH,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_212,2025-07-25 07:55:40.085016,9948.18,TRANSFER,ATM,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_1344,2025-03-29 07:55:40.085189,9511.41,WITHDRAWAL,BRANCH,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_2062,2025-08-01 07:55:40.075062,9743.26,WITHDRAWAL,BRANCH,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_2412,2026-02-15 07:55:40.075313,9927.09,TRANSFER,BRANCH,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_3394,2025-02-28 07:55:40.075792,9544.13,DEPOSIT,ATM,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_3971,2025-04-11 07:55:40.075844,9589.82,WITHDRAWAL,BRANCH,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_2248,2025-07-03 07:55:40.075974,9813.95,TRANSFER,BRANCH,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_3817,2025-11-06 07:55:40.074150,9691.38,DEPOSIT,ATM,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_2484,2025-05-09 07:55:40.074580,9599.1,DEPOSIT,ATM,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_3668,2026-02-17 07:55:40.074637,9593.98,DEPOSIT,BRANCH,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_4505,2025-11-01 07:55:40.074773,9962.96,DEPOSIT,BRANCH,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_4224,2025-11-13 07:55:40.075014,9851.47,DEPOSIT,ATM,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_499,2025-11-23 07:55:40.075048,9681.67,WITHDRAWAL,BRANCH,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_314,2025-11-15 07:55:40.085431,9736.18,DEPOSIT,BRANCH,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_320,2026-02-28 07:55:40.076876,9584.12,DEPOSIT,ATM,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_2619,2025-03-08 07:55:40.083958,9811.62,TRANSFER,ATM,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_608,2025-04-11 07:55:40.134317,9950.02,WITHDRAWAL,ATM,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_769,2025-09-18 07:55:40.006051,9871.1,TRANSFER,ATM,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_3397,2025-08-21 07:55:40.006060,9748.36,TRANSFER,ATM,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_1434,2025-10-24 07:55:40.006250,9501.28,WITHDRAWAL,ATM,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_3077,2025-05-14 07:55:40.006445,9655.46,WITHDRAWAL,ATM,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_3992,2025-04-24 07:55:40.006642,9525.24,WITHDRAWAL,ATM,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_2715,2025-09-28 07:55:40.006676,9824.22,WITHDRAWAL,BRANCH,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_2480,2025-08-03 07:55:40.004873,9515.05,WITHDRAWAL,BRANCH,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_198,2026-02-28 07:55:40.004888,9982.12,TRANSFER,ATM,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_4172,2025-03-15 07:55:40.005046,9966.45,TRANSFER,ATM,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_4570,2025-08-08 07:55:40.083973,9831.71,DEPOSIT,ATM,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_2834,2026-01-19 07:55:40.084107,9697.27,DEPOSIT,ATM,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_124,2025-07-21 07:55:40.084277,9645.63,TRANSFER,BRANCH,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_1219,2025-09-08 07:55:40.084533,9974.78,DEPOSIT,BRANCH,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_938,2025-04-22 07:55:40.078598,9766.69,TRANSFER,BRANCH,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_1702,2026-01-26 07:55:40.078628,9626.71,DEPOSIT,BRANCH,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_3440,2025-12-19 07:55:40.082907,9572.23,TRANSFER,ATM,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_3887,2025-05-06 07:55:40.083211,9845.65,DEPOSIT,ATM,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_1725,2025-09-20 07:55:40.083562,9533.3,TRANSFER,ATM,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_1895,2025-04-19 07:55:40.083572,9984.42,TRANSFER,BRANCH,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_241,2025-12-28 07:55:40.083784,9549.68,TRANSFER,BRANCH,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_577,2026-02-03 07:55:40.077183,9976.08,TRANSFER,BRANCH,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_1669,2026-01-27 07:55:40.077243,9870.58,WITHDRAWAL,ATM,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_3936,2025-04-30 07:55:40.077392,9939.63,DEPOSIT,ATM,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_3387,2025-05-16 07:55:40.077417,9543.54,WITHDRAWAL,BRANCH,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_1162,2025-12-07 07:55:40.077453,9687.47,WITHDRAWAL,BRANCH,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_1158,2025-07-29 07:55:40.076065,9767.79,WITHDRAWAL,BRANCH,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_236,2025-06-28 07:55:40.076089,9617.82,WITHDRAWAL,ATM,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_101,2025-09-15 07:55:40.076180,9891.66,TRANSFER,BRANCH,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_4739,2025-06-23 07:55:40.076775,9783.75,DEPOSIT,ATM,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_1245,2025-03-18 07:55:40.082743,9662.53,TRANSFER,BRANCH,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_1564,2025-10-06 07:55:40.077999,9983.98,TRANSFER,ATM,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_3279,2025-07-18 07:55:40.078089,9528.72,TRANSFER,ATM,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_2016,2025-12-25 07:55:40.005906,9610.73,DEPOSIT,ATM,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_4536,2025-06-12 07:55:40.134338,9708.51,WITHDRAWAL,BRANCH,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_1723,2025-04-20 07:55:40.134458,9998.01,DEPOSIT,ATM,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_3760,2025-03-21 07:55:40.134921,9525.11,DEPOSIT,BRANCH,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_1994,2025-03-03 07:55:40.134947,9842.46,WITHDRAWAL,BRANCH,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_1234,2025-09-01 07:55:40.135004,9561.61,WITHDRAWAL,ATM,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_3419,2025-06-08 07:55:40.135024,9569.94,DEPOSIT,ATM,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_1490,2025-03-24 07:55:40.135343,9588.87,WITHDRAWAL,BRANCH,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_3428,2025-12-21 07:55:40.004244,9982.77,WITHDRAWAL,ATM,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_3552,2025-03-14 07:55:40.078111,9844.41,WITHDRAWAL,BRANCH,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_2539,2025-07-30 07:55:40.078203,9892.76,WITHDRAWAL,BRANCH,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_83,2025-03-21 07:55:40.078289,9856.87,DEPOSIT,BRANCH,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_3589,2025-07-04 07:55:40.078541,9581.69,WITHDRAWAL,BRANCH,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_3149,2025-05-12 07:55:40.080595,9819.23,DEPOSIT,BRANCH,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_3404,2026-01-07 07:55:40.136994,9770.87,DEPOSIT,ATM,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_3690,2025-05-08 07:55:40.002222,9836.91,TRANSFER,ATM,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_1949,2025-11-10 07:55:40.003079,9985.0,WITHDRAWAL,BRANCH,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_3342,2026-02-11 07:55:40.003140,9724.28,DEPOSIT,BRANCH,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_1303,2025-04-06 07:55:40.003200,9673.91,TRANSFER,ATM,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_4800,2025-07-21 07:55:40.079314,9809.19,DEPOSIT,BRANCH,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_4208,2025-07-28 07:55:40.079391,9852.39,DEPOSIT,ATM,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_4334,2025-04-11 07:55:40.080087,9749.51,DEPOSIT,ATM,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_4779,2025-09-10 07:55:40.080150,9989.37,TRANSFER,ATM,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_566,2026-01-27 07:55:40.080239,9832.61,WITHDRAWAL,ATM,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_1399,2025-11-18 07:55:40.081043,9928.79,DEPOSIT,ATM,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_2749,2025-11-24 07:55:40.081103,9815.11,WITHDRAWAL,ATM,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_4940,2025-12-06 07:55:40.081277,9752.74,TRANSFER,ATM,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_2325,2025-02-28 07:55:40.081373,9551.7,DEPOSIT,ATM,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_39,2025-07-01 07:55:40.081459,9897.51,DEPOSIT,ATM,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_1835,2025-03-02 07:55:40.035007,9539.24,TRANSFER,ATM,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_1593,2025-05-04 07:55:40.035141,9711.14,WITHDRAWAL,ATM,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_3047,2025-05-30 07:55:40.035326,9709.32,WITHDRAWAL,ATM,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_87,2025-05-15 07:55:40.113375,9833.24,TRANSFER,BRANCH,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_18,2026-02-05 07:55:40.113508,9720.95,WITHDRAWAL,BRANCH,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_2029,2025-11-19 07:55:40.113517,9760.62,WITHDRAWAL,ATM,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_3601,2025-09-11 07:55:40.113933,9711.48,TRANSFER,ATM,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_3788,2025-06-15 07:55:40.114065,9699.39,WITHDRAWAL,ATM,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_1226,2025-11-16 07:55:40.136952,9605.77,WITHDRAWAL,ATM,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_2966,2026-01-15 07:55:40.003328,9786.58,WITHDRAWAL,ATM,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_3543,2025-02-28 07:55:40.136213,9750.53,WITHDRAWAL,ATM,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_1960,2025-05-30 07:55:40.136609,9511.94,WITHDRAWAL,ATM,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_326,2025-04-14 07:55:40.136730,9761.64,WITHDRAWAL,ATM,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_963,2025-03-06 07:55:40.136833,9658.13,DEPOSIT,ATM,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_3176,2025-06-23 07:55:40.136898,9990.6,TRANSFER,ATM,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_4948,2025-05-20 07:55:40.080385,9748.37,TRANSFER,ATM,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_2918,2025-12-04 07:55:40.004378,8501.75,DEPOSIT,ONLINE,FAILED,45,HIGH,1,0,0,1,0,0,NO
User_3182,2025-09-10 07:55:40.004249,8768.94,DEPOSIT,ONLINE,FAILED,45,HIGH,1,0,0,1,0,0,NO
User_1267,2025-04-15 07:55:40.004184,8473.93,WITHDRAWAL,ONLINE,FAILED,45,HIGH,1,0,0,1,0,0,NO
User_4508,2025-08-10 07:55:40.135298,8608.53,WITHDRAWAL,ONLINE,PENDING,45,HIGH,1,0,0,1,0,0,NO
User_3835,2025-04-22 07:55:40.135125,9041.9,WITHDRAWAL,ONLINE,COMPLETED,45,HIGH,1,0,0,1,0,0,YES
User_4412,2025-11-13 07:55:40.135086,8553.23,DEPOSIT,ONLINE,FAILED,45,HIGH,1,0,0,1,0,0,NO
User_343,2025-12-07 07:55:40.134989,8245.93,DEPOSIT,ONLINE,COMPLETED,45,HIGH,1,0,0,1,0,0,NO
User_432,2025-11-02 07:55:40.134734,8988.06,DEPOSIT,ONLINE,PENDING,45,HIGH,1,0,0,1,0,0,NO
User_435,2025-08-28 07:55:40.134640,8619.47,WITHDRAWAL,ONLINE,COMPLETED,45,HIGH,1,0,0,1,0,0,NO
User_4421,2026-02-18 07:55:40.005644,8217.2,WITHDRAWAL,ONLINE,FAILED,45,HIGH,1,0,0,1,0,0,NO
User_3474,2025-09-12 07:55:40.005527,9137.04,WITHDRAWAL,ONLINE,PENDING,45,HIGH,1,0,0,1,0,0,NO
User_1669,2026-01-12 07:55:40.005321,8508.17,WITHDRAWAL,ONLINE,PENDING,45,HIGH,1,0,0,1,0,0,NO
User_458,2026-01-24 07:55:40.005244,8291.17,WITHDRAWAL,ONLINE,PENDING,45,HIGH,1,0,0,1,0,0,NO
User_2509,2025-11-03 07:55:40.005190,8803.17,WITHDRAWAL,ONLINE,COMPLETED,45,HIGH,1,0,0,1,0,0,NO
User_3529,2025-04-21 07:55:40.005072,8707.8,TRANSFER,ONLINE,PENDING,45,HIGH,1,0,0,1,0,0,NO
User_1536,2025-05-22 07:55:40.004843,8168.58,TRANSFER,ONLINE,FAILED,45,HIGH,1,0,0,1,0,0,NO
User_2247,2025-11-05 07:55:40.080141,8286.15,TRANSFER,ONLINE,FAILED,45,HIGH,1,0,0,1,0,0,NO
User_2217,2025-03-27 07:55:40.080102,8101.97,TRANSFER,ONLINE,PENDING,45,HIGH,1,0,0,1,0,0,NO
User_4523,2026-02-03 07:55:40.079994,8577.51,TRANSFER,ONLINE,PENDING,45,HIGH,1,0,0,1,0,0,NO
User_4252,2026-01-25 07:55:40.079985,8239.74,TRANSFER,ONLINE,FAILED,45,HIGH,1,0,0,1,0,0,NO
User_183,2025-03-30 07:55:40.079800,8074.5,WITHDRAWAL,ONLINE,PENDING,45,HIGH,1,0,0,1,0,0,NO
User_2238,2025-12-11 07:55:40.079309,9167.97,TRANSFER,ONLINE,COMPLETED,45,HIGH,1,0,0,1,0,0,YES
User_3360,2025-06-18 07:55:40.081014,9109.81,DEPOSIT,ONLINE,FAILED,45,HIGH,1,0,0,1,0,0,NO
User_4934,2025-06-17 07:55:40.081009,8277.57,WITHDRAWAL,ONLINE,COMPLETED,45,HIGH,1,0,0,1,0,0,NO
User_301,2025-05-18 07:55:40.080969,8428.21,TRANSFER,ONLINE,PENDING,45,HIGH,1,0,0,1,0,0,NO
User_3038,2025-03-13 07:55:40.080710,8928.05,TRANSFER,ONLINE,PENDING,45,HIGH,1,0,0,1,0,0,NO
